Distance_to_wall-180	Distance_to_copter-180	Distance_to_wall-135	Distance_to_copter-135	Distance_to_wall-90	Distance_to_copter-90	Distance_to_wall-45	Distance_to_copter-45	Distance_to_wall0	Distance_to_copter0	Distance_to_wall45	Distance_to_copter45	Distance_to_wall90	Distance_to_copter90	Distance_to_wall135	Distance_to_copter135	Class
1.226879	8	8	8	5.344991	8	8	1.244796	6.373121	1.57121	6.184399	1.134158	4.25501	8	8	8	7
3.162403	1.57121	8	1.265278	4.97161	1.790281	8	2.717019	4.437597	1.369677	5.301842	0.9668096	4.816921	1.799695	8	1.415393	6
6.391526	3.055231	8	8	2.26738	8	8	8	1.208474	8	8	8	7.332621	8	8	0.7154822	0
1.925928	8	8	8	3.856137	8	8	1.096898	5.674072	2.802211	6.894924	1.265278	5.745197	2.278882	8	1.244796	6
3.695276	1.193193	8	2.632059	7.105785	0.8041137	8	2.077105	3.904724	8	3.218868	8	8	3.236915	3.094064	8	3
2.975938	8	8	8	2.78928	8	8	8	4.624062	2.309436	8	2.521689	6.908658	1.790281	8	1.096898	6
5.665785	2.309436	8	8	3.114493	8	8	0.7154822	1.934215	8	8	8	6.486854	1.585573	7.522713	2.717019	0
4.095676	1.560329	8	0.9668096	5.970194	2.972243	8	0.9118565	3.504323	8	3.991913	8	8	0.8041137	4.265148	8	7
2.213881	8	8	1.134158	6.519498	2.278882	8	1.415393	5.386119	1.193193	4.660242	4.421367	3.106508	8	8	8	7
4.925826	1.345153	8	2.487216	4.948306	1.554816	8	2.633065	2.674174	8	8	8	4.729819	5.244434	5.571457	0.9092257	8
1.249236	8	8	8	5.34711	8	8	1.225283	6.350763	1.566751	6.166921	1.133747	4.252891	8	8	8	7
3.180914	1.566751	8	1.261272	4.977336	1.775973	8	2.683826	4.419086	1.345153	5.28796	0.9577832	4.816474	1.793873	8	1.407904	6
6.378486	3.033119	8	8	2.285739	8	8	8	1.221514	8	8	8	7.314261	8	8	0.7160121	0
1.938053	8	8	8	3.87501	8	8	1.093791	5.661946	2.774704	6.872491	1.261272	5.726598	2.261681	8	1.225283	6
3.694355	1.171702	8	2.614528	7.110281	0.8126725	8	2.088104	3.905645	8	3.215894	8	8	3.26902	3.089858	8	3
2.985654	8	8	8	2.810142	8	8	8	4.614346	2.286924	8	2.487216	6.889703	1.775973	8	1.093791	6
5.653016	2.286924	8	8	3.133781	8	8	0.7160121	1.946985	8	8	8	6.46784	1.554816	7.499624	2.683826	0
4.107236	1.548571	8	0.9577832	5.970061	2.953063	8	0.9092257	3.492764	8	3.987348	8	8	0.8126725	4.271216	8	7
2.237808	8	8	1.133747	6.519758	2.261681	8	1.407904	5.362192	1.171702	4.642437	4.43875	3.10933	8	8	8	7
4.920953	1.322554	8	2.453629	4.936378	1.522746	8	2.602739	2.679047	8	8	8	4.742424	5.296071	5.578856	0.9082392	8
1.270758	8	8	8	5.349083	8	8	1.206781	6.329242	1.562396	6.150173	1.134529	4.250917	8	8	8	7
3.199085	1.562396	8	1.258076	4.985004	1.763865	8	2.651727	4.400915	1.322554	5.272563	0.9487194	4.814142	1.787769	8	1.399133	3
6.365825	3.011832	8	8	2.304118	8	8	8	1.234175	8	8	8	7.295882	8	8	0.717064	0
1.951029	8	8	8	3.893412	8	8	1.089562	5.648971	2.747733	6.84999	1.258076	5.708519	2.245592	8	1.206781	6
3.693134	8	8	1.150319	7.11626	0.8225284	8	2.101884	3.906866	8	3.211942	8	8	3.29994	3.084269	8	3
2.994888	8	8	8	2.830796	8	8	8	4.605112	2.264455	8	2.453629	6.870896	1.763865	8	1.089562	6
5.639783	2.264455	8	8	3.153056	8	8	0.717064	1.960217	8	8	8	6.448874	1.522746	7.476314	2.651727	0
4.119771	1.537719	8	0.9487194	5.970591	2.935217	8	0.9082392	3.480229	8	3.981811	8	8	0.8225284	4.277244	8	7
2.261775	8	8	1.134529	6.52069	2.245592	8	1.399133	5.338224	1.537719	4.6242	1.150319	3.111662	8	8	8	7
4.918128	1.304357	8	2.421266	4.924026	1.489533	8	2.57085	2.681872	8	8	8	4.755081	5.348174	5.587732	0.908986	8
1.293074	8	8	8	5.350952	8	8	1.187722	6.306926	1.555115	6.132963	1.135189	4.249049	8	8	8	7
3.215173	1.555115	8	1.253999	4.993167	1.751746	8	2.621167	4.384827	1.304357	5.257744	0.9417504	4.810824	1.783648	8	1.388306	4
6.353742	2.991677	8	8	2.323072	8	8	8	1.246258	8	8	8	7.276928	8	8	0.7183318	0
1.963644	8	8	8	3.911786	8	8	1.08487	5.636356	2.723076	6.827709	1.253999	5.690488	2.229519	8	1.187722	6
3.691611	8	8	1.128985	7.124206	0.8343096	8	2.118955	3.908389	8	3.206638	8	8	3.329199	3.076899	8	3
3.003539	8	8	8	2.851855	8	8	8	4.596461	2.241653	8	2.421266	6.851612	1.751746	8	1.08487	6
5.625723	2.241653	8	8	3.171986	8	8	0.7183318	1.974277	8	8	8	6.430305	1.489533	7.45289	2.621167	0
4.13328	1.526914	8	0.9417504	5.971622	2.918021	8	0.908986	3.46672	8	3.975456	8	8	0.8343096	4.283377	8	6
2.286464	8	8	1.135189	6.521413	2.229519	8	1.388306	5.313536	1.526914	4.605628	1.128985	3.11448	8	8	8	7
4.916407	1.290332	8	2.390381	4.911745	1.456555	8	2.538324	2.683593	8	8	8	4.767471	5.400235	5.597157	0.9112698	8
1.315693	8	8	8	5.353718	8	8	1.170038	6.284307	1.544865	6.114937	1.134558	4.246282	8	8	8	7
3.228485	1.544865	8	1.248431	5.001971	1.740602	8	2.593657	4.371515	1.290332	5.243691	0.9378954	4.806161	1.781409	8	1.375407	1
6.342449	2.972395	8	8	2.342669	8	8	8	1.25755	8	8	8	7.257331	8	8	0.7191283	0
1.976586	8	8	8	3.929555	8	8	1.079722	5.623414	2.699556	6.805756	1.248431	5.6731	2.213754	8	1.170038	6
3.690141	8	8	1.109015	7.133969	0.8468897	8	2.138111	3.909859	8	3.199886	8	8	3.356813	3.068081	8	3
3.011912	8	8	8	2.872353	8	8	8	4.588088	2.219199	8	2.390381	6.832854	1.740602	8	1.079722	6
5.611739	2.219199	8	8	3.190319	8	8	0.7191283	1.988261	8	8	8	6.412362	1.456555	7.430023	2.593657	0
4.147714	1.516798	8	0.9378954	5.974072	2.903137	8	0.9112698	3.452286	8	3.967466	8	8	0.8468897	4.288817	8	6
2.310854	8	8	1.134558	6.521847	2.213754	8	1.375407	5.289146	1.516798	4.587529	1.109015	3.117719	8	8	8	7
4.916813	1.281841	8	2.36051	4.899755	1.422421	8	2.504925	2.683187	8	8	8	4.779199	5.452051	5.60749	0.9151304	8
1.337476	8	8	8	5.356387	8	8	1.152389	6.262524	1.532409	6.097604	1.133748	4.243614	8	8	8	7
3.238591	1.532409	8	1.239863	5.010021	1.728013	8	2.567942	4.361409	1.281841	5.231825	0.9376248	4.801344	1.781348	8	1.361266	1
6.331739	2.95293	8	8	2.362713	8	8	8	1.268261	8	8	8	7.237287	8	8	0.7204295	0
1.989468	8	8	8	3.947551	8	8	1.075084	5.610532	2.678319	6.783647	1.239863	5.655515	2.197169	8	1.152389	6
3.689165	8	8	1.09071	7.144327	0.8595493	8	2.158364	3.910835	8	3.192377	8	8	3.383806	3.059071	8	3
3.021033	8	8	8	2.893157	8	8	8	4.578967	2.196217	8	2.36051	6.813943	1.728013	8	1.075084	6
5.597919	2.196217	8	8	3.209395	8	8	0.7204295	2.002081	8	8	8	6.393703	1.422421	7.406593	2.567942	0
4.162648	1.507302	8	0.9376248	5.97716	2.888519	8	0.9151304	3.437352	8	3.958729	8	8	0.8595493	4.294019	8	6
2.334723	8	8	1.133748	6.521668	2.197169	8	1.361266	5.265277	1.507302	4.570283	1.09071	3.121654	8	8	8	7
4.918089	1.276212	8	2.33138	4.887722	1.387816	8	2.471884	2.681911	8	8	8	4.790816	5.503936	5.61833	0.9199445	7
1.35935	8	8	8	5.359309	8	8	1.135253	6.24065	1.518275	6.080057	1.132597	4.240692	8	8	8	6
3.246895	1.518275	8	1.229728	5.017322	1.714291	8	2.54286	4.353105	1.276212	5.221472	0.9401218	4.796751	1.783618	8	1.347346	1
6.321734	2.934653	8	8	2.382228	8	8	8	1.278265	8	8	8	7.217772	8	8	0.722873	0
2.002306	8	8	8	3.965175	8	8	1.069781	5.597694	2.658248	6.761872	1.229728	5.638331	2.181225	8	1.135253	6
3.688147	8	8	1.073453	7.155893	1.783618	8	0.873161	3.911853	8	3.183966	8	8	3.409749	3.049062	8	3
3.029789	8	8	8	2.914207	8	8	8	4.570211	2.17305	8	2.33138	6.79475	1.714291	8	1.069781	6
5.583586	2.17305	8	8	3.228384	8	8	0.722873	2.016414	8	8	8	6.375179	1.387816	7.382985	2.54286	0
4.178298	1.498831	8	0.9401218	5.980865	2.87467	8	0.9199445	3.421702	8	3.949182	8	8	4.453856	4.299121	0.873161	6
2.358134	8	8	1.132597	6.521756	2.181225	8	1.347346	5.241866	1.498831	4.553244	1.073453	3.125417	8	8	8	7
4.921174	1.274563	8	2.303592	4.876795	1.353808	8	2.438389	2.678826	8	8	8	4.801029	5.55476	5.629209	0.926282	7
1.380472	8	8	8	5.363019	8	8	1.118461	6.219527	1.502923	6.06251	1.130378	4.236981	8	8	8	6
3.253229	1.502923	8	1.218792	5.02553	1.700914	8	2.520424	4.346771	1.274563	5.211248	0.9436166	4.790735	1.787122	8	1.331196	1
6.312079	2.915738	8	8	2.40256	8	8	8	1.287921	8	8	8	7.19744	8	8	0.7245111	0
2.014584	8	8	8	3.983299	8	8	1.065674	5.585416	2.640822	6.739984	1.218792	5.620658	2.164006	8	1.118461	6
3.688207	8	8	1.058939	7.168962	1.787122	8	0.886739	3.911793	8	3.173727	8	8	3.43402	3.038471	8	3
3.039455	8	8	8	2.935521	8	8	8	4.560545	2.149619	8	2.303592	6.77548	1.700914	8	1.065674	6
5.569929	2.149619	8	8	3.247391	8	8	0.7245111	2.030071	8	8	8	6.356647	1.353808	7.359699	2.520424	0
4.193311	1.4897	8	0.9436166	5.985506	2.860949	8	0.926282	3.406689	8	3.93906	8	8	4.486186	4.303144	0.886739	6
2.381065	8	8	1.130378	6.520979	2.164006	8	1.331196	5.218935	1.4897	4.537203	1.058939	3.130107	8	8	8	7
4.92572	1.275436	8	2.278672	4.867945	1.320989	8	2.406097	2.67428	8	8	8	4.808946	5.60355	5.639118	0.9331846	6
1.401443	8	8	8	5.367554	8	8	1.102177	6.198557	1.486718	6.044508	1.127346	4.232446	8	8	8	6
3.258647	1.486718	8	1.207646	5.035141	1.688847	8	2.499318	4.341352	1.275436	5.200218	0.9476159	4.783125	1.790915	8	1.312882	0
6.302217	2.897048	8	8	2.422656	8	8	8	1.297782	8	8	8	7.177344	8	8	0.726454	0
2.02705	8	8	8	4.001849	8	8	1.061447	5.57295	2.625295	6.717638	1.207646	5.602595	2.145899	8	1.102177	6
3.68929	8	8	1.046377	7.183315	1.790915	8	0.8998332	3.91071	8	3.161865	8	8	3.456852	3.027453	8	6
3.048736	8	8	8	2.956868	8	8	8	4.551264	2.126381	8	2.278672	6.756134	1.688847	8	1.061447	6
5.556065	2.126381	8	8	3.266549	8	8	0.726454	2.043935	8	8	8	6.338004	1.320989	7.33618	2.499318	0
4.208088	1.479662	8	0.9476159	5.991504	2.848556	8	0.9331846	3.391912	8	3.927811	8	8	4.517341	4.305944	0.8998332	6
2.404154	8	8	1.127346	6.519664	2.145899	8	1.312882	5.195846	1.479662	4.52148	1.046377	3.135507	8	8	8	7
4.930568	1.276981	8	2.254019	4.860536	1.290242	8	2.374407	2.669432	8	8	8	4.815399	5.650928	5.647971	0.9396751	6
1.422401	8	8	8	5.372464	8	8	1.086213	6.177598	1.470258	6.02627	1.124418	4.227536	8	8	8	6
3.263753	1.470258	8	1.196663	5.044915	1.67627	8	2.479336	4.336247	1.276981	5.189191	0.9517649	4.77528	1.794979	8	1.29412	3
6.292562	2.877572	8	8	2.44345	8	8	8	1.307437	8	8	8	7.15655	8	8	0.7272135	0
2.039219	8	8	8	4.020293	8	8	1.057648	5.560781	2.610964	6.695541	1.196663	5.584655	2.128128	8	1.086213	6
3.691417	8	8	1.034753	7.197828	1.794979	8	0.9122905	3.908583	8	3.149242	8	8	3.479334	3.016948	8	6
3.059002	8	8	8	2.978766	8	8	8	4.540998	2.102442	8	2.254019	6.736449	1.67627	8	1.057648	6
5.542634	2.102442	8	8	3.285007	8	8	0.7272135	2.057365	8	8	8	6.320075	1.290242	7.313485	2.479336	0
4.222527	1.468757	8	0.9517649	5.997817	2.835499	8	0.9396751	3.377473	8	3.916433	8	8	4.548368	4.308352	0.9122905	6
2.427741	8	8	1.124418	6.518389	2.128128	8	1.29412	5.172259	1.468757	4.505434	1.034753	3.141112	8	8	8	7
4.936142	1.280111	8	2.230081	4.854594	1.260837	8	2.342705	2.663858	8	8	8	4.820288	5.696878	5.655973	0.9454699	3
1.442585	8	8	8	5.377197	8	8	1.070127	6.157415	1.453668	6.008725	1.122271	4.222804	8	8	8	6
3.268005	1.453668	8	1.184425	5.054821	1.663179	8	2.460502	4.331995	1.280111	5.17845	0.9564131	4.767068	1.799488	8	1.27429	3
6.282512	2.856825	8	8	2.465092	8	8	8	1.317488	8	8	8	7.134909	8	8	0.7267607	0
2.051847	8	8	8	4.03926	8	8	1.054138	5.548153	2.59732	6.672756	1.184425	5.566242	2.109581	8	1.070127	6
3.694877	8	8	1.024439	7.212487	1.799488	8	0.9243894	3.905123	8	3.13568	8	8	3.50141	3.007145	8	6
3.070107	8	8	8	3.001155	8	8	8	4.529893	2.078062	8	2.230081	6.716464	1.663179	8	1.054138	6
5.529664	2.078062	8	8	3.303429	8	8	0.7267607	2.070336	8	8	8	6.302193	1.260837	7.291049	2.460502	0
4.236893	1.457147	8	0.9564131	6.00409	2.821647	8	0.9454699	3.363107	8	8	8	3.905148	4.579582	4.310807	0.9243894	6
2.451907	8	8	1.122271	6.516748	2.109581	8	1.27429	5.148092	1.457147	4.489293	1.024439	3.147346	8	8	8	7
4.941629	1.283108	8	2.207304	4.850456	1.233141	8	2.313065	2.658371	8	8	8	4.823424	5.741048	5.662407	0.9504082	3
1.462452	8	8	8	5.383167	8	8	1.054683	6.137547	1.437502	5.990535	1.119594	4.216833	8	8	8	6
3.272393	1.437502	8	1.172584	5.066105	1.650951	8	2.44259	4.327607	1.283108	5.166429	0.9608005	4.757591	1.802167	8	1.252726	6
6.272662	2.836808	8	8	2.486334	8	8	8	1.327338	8	8	8	7.113667	8	8	0.7266488	0
2.064625	8	8	8	4.058973	8	8	1.050386	5.535375	2.583889	6.649264	1.172584	5.547122	2.090073	8	1.054683	6
3.698143	8	8	1.013784	7.226724	1.802167	8	0.9355569	3.901857	8	3.122582	8	8	3.524075	2.997608	8	6
3.080842	8	8	8	3.024119	8	8	8	4.519158	2.054387	8	2.207304	6.695877	1.650951	8	1.050386	6
5.517078	2.054387	8	8	3.322056	8	8	0.7266488	2.082922	8	8	8	6.28412	1.233141	7.26863	2.44259	0
4.251475	1.444778	8	0.9608005	6.011185	2.808262	8	0.9504082	3.348525	8	8	8	3.893049	4.610093	4.312744	0.9355569	6
2.476744	8	8	1.119594	6.514706	2.090073	8	1.252726	5.123256	1.444778	4.473028	1.013784	3.154272	8	8	8	7
4.947335	1.285106	8	2.186037	4.84783	1.206809	8	2.284131	2.652665	8	8	8	4.82504	5.783736	5.667684	0.9547703	3
1.482487	8	8	8	5.390069	8	8	1.040829	6.117513	1.422443	5.971581	1.116421	4.209931	8	8	8	6
3.278062	1.422443	8	1.162663	5.078281	1.639757	8	2.424341	4.321939	1.285106	5.153018	0.9636649	4.747655	1.803748	8	1.231952	6
6.262952	2.817121	8	8	2.508233	8	8	8	1.337048	8	8	8	7.091767	8	8	0.7260835	0
2.077596	8	8	8	4.077883	8	8	1.045712	5.522404	2.571232	6.62634	1.162663	5.528847	2.072088	8	1.040829	6
3.701835	8	8	1.003903	7.2409	1.803748	8	0.9460666	3.898165	8	3.109273	8	8	3.546805	2.988412	8	6
3.091281	8	8	8	3.047094	8	8	8	4.508719	2.031255	8	2.186037	6.675256	1.639757	8	1.045712	6
5.50473	2.031255	8	8	3.340798	8	8	0.7260835	2.09527	8	8	8	6.265947	1.206809	7.246229	2.424341	0
4.265666	1.43261	8	0.9636649	6.018611	2.795167	8	0.9547703	3.334334	8	8	8	3.880819	4.64045	4.314245	0.9460666	6
2.50112	8	8	1.116421	6.513422	2.072088	8	1.231952	5.09888	1.43261	4.456631	1.003903	3.160531	8	8	8	7
4.9518	1.284369	8	2.165065	4.846189	1.182286	8	2.256115	2.6482	8	8	8	4.825902	5.82543	5.671464	0.9585733	3
1.501977	8	8	8	5.397686	8	8	1.027662	6.098022	1.409534	5.952509	1.113152	4.202314	8	8	8	6
3.285227	1.409534	8	1.15387	5.090388	1.629626	8	2.404687	4.314773	1.284369	5.138964	0.9661469	4.738254	1.804721	8	1.213193	6
6.253267	2.796782	8	8	2.530777	8	8	8	1.346733	8	8	8	7.069223	8	8	0.7250942	0
2.09042	8	8	8	4.096935	8	8	1.042263	5.50958	2.55785	6.603376	1.15387	5.510455	2.054758	8	1.027662	6
3.705977	8	8	0.9948686	7.254588	1.804721	8	0.9551476	3.894023	8	3.096066	8	8	3.570008	2.979916	8	6
3.102126	8	8	8	3.069038	8	8	8	4.497874	2.006945	8	2.165065	6.655756	1.629626	8	1.042263	6
5.491564	2.006945	8	8	3.358814	8	8	0.7250942	2.108436	8	8	8	6.248567	1.182286	7.224051	2.404687	0
4.279827	1.4213	8	0.9661469	6.02694	2.783734	8	0.9585733	3.320174	8	8	8	3.86779	4.670039	4.315033	0.9551476	6
2.524581	8	8	1.113152	6.512994	2.054758	8	1.213193	5.075419	1.4213	4.440342	0.9948686	3.165921	8	8	8	7
4.956236	1.28186	8	2.146009	4.847065	1.160033	8	2.23066	2.643764	8	8	8	4.824291	5.864624	5.673107	0.9604862	3
1.521834	8	8	8	5.405087	8	8	1.01496	6.078166	1.397707	5.933349	1.11048	4.194914	8	8	8	6
3.293836	1.397707	8	1.145758	5.102164	1.618985	8	2.383358	4.306164	1.28186	5.124521	0.9679718	4.729625	1.805474	8	1.196323	6
6.244554	2.77797	8	8	2.553463	8	8	8	1.355446	8	8	8	7.046537	8	8	0.7250091	3
2.103991	8	8	8	4.115434	8	8	1.037259	5.496009	2.544587	6.580471	1.145758	5.492689	2.038834	8	1.01496	6
3.711615	8	8	0.9866862	7.267707	1.805474	8	0.9629107	3.888386	8	3.082356	8	8	3.593476	2.972819	8	6
3.112433	8	8	8	3.091345	8	8	8	4.487566	1.982697	8	2.146009	6.635828	1.618985	8	1.037259	6
5.477962	1.982697	8	8	3.37686	8	8	0.7250091	2.122038	8	8	8	6.231208	1.160033	7.201631	2.383358	0
4.293971	1.41027	8	0.9679718	6.035479	2.772374	8	0.9604862	3.306029	8	8	8	3.854596	4.699539	4.315696	0.9629107	6
2.547959	8	8	1.11048	6.513516	2.038834	8	1.196323	5.052041	1.41027	4.4235	0.9866862	3.170522	8	8	8	7
4.959741	1.276704	8	2.127972	4.850243	1.140441	8	2.208751	2.640259	8	8	8	4.820571	5.901508	5.672313	0.96147	3
1.540734	8	8	8	5.412528	8	8	1.003839	6.059266	1.38827	5.91484	1.108826	4.187473	8	8	8	6
3.303938	1.38827	8	1.138903	5.114163	1.608935	8	2.360824	4.296062	1.276704	5.10918	0.969348	4.72127	1.805456	8	1.179595	6
6.236815	2.760053	8	8	2.575455	8	8	8	1.363185	8	8	8	7.024546	8	8	0.7262669	3
2.118357	8	8	8	4.133029	8	8	1.031334	5.481643	2.530504	6.557888	1.138903	5.475906	2.023731	8	1.003839	6
3.717158	8	8	0.9780993	7.280561	1.805456	8	0.9690508	3.882842	8	3.068914	8	8	3.617356	2.965923	8	6
3.122887	8	8	8	3.113403	8	8	8	4.477113	1.95783	8	2.127972	6.616202	1.608935	8	1.031334	6
5.463884	1.95783	8	8	3.394634	8	8	0.7262669	2.136116	8	8	8	6.214179	1.140441	7.179211	2.360824	0
4.307812	1.397935	8	0.969348	6.045479	2.762454	8	0.96147	3.292188	8	8	8	3.84018	4.727726	4.315036	0.9690508	6
2.571978	8	8	1.108826	6.513932	2.023731	8	1.179595	5.028022	1.397935	4.40634	0.9780993	3.175528	8	8	8	7
4.962272	1.270635	8	2.109387	4.854205	1.12198	8	2.188498	2.637728	8	8	8	4.816241	5.937594	5.670336	0.9612143	3
1.559157	8	8	8	5.420955	8	8	0.9935791	6.040843	1.379352	5.895965	1.106405	4.179045	8	8	8	6
3.314037	1.379352	8	1.132438	5.126861	1.599853	8	2.33885	4.285963	1.270635	5.093226	0.9709154	4.712285	1.805723	8	1.162598	6
6.229564	2.741731	8	8	2.597151	8	8	8	1.370436	8	8	8	7.00285	8	8	0.7280655	3
2.132621	8	8	8	4.150836	8	8	1.02651	5.467379	2.515759	6.535185	1.132438	5.458948	2.008409	8	0.9935791	6
3.723804	8	8	0.9716862	7.294188	1.805723	8	0.9756073	3.876196	8	3.05418	8	8	3.640322	2.959133	8	6
3.134232	8	8	8	3.135108	8	8	8	4.465768	1.932286	8	2.109387	6.59713	1.599853	8	1.02651	6
5.449965	1.932286	8	8	3.412478	8	8	0.7280655	2.150034	8	8	8	6.197106	1.12198	7.156812	2.33885	0
4.322388	1.386927	8	0.9709154	6.055643	2.752974	8	0.9612143	3.277612	8	8	8	3.825363	4.755785	4.314715	0.9756073	6
2.595346	8	8	1.106405	6.514376	2.008409	8	1.162598	5.004653	1.386927	4.389677	0.9716862	3.180518	8	8	8	7
4.96378	1.262485	8	2.091168	4.858994	1.104629	8	2.169481	2.63622	8	8	8	4.811268	5.972833	5.667117	0.9601935	3
1.577909	8	8	8	5.430663	8	8	0.9850743	6.022091	1.371318	5.875949	1.102168	4.169338	8	8	8	6
3.325227	1.371318	8	1.127377	5.140064	1.591597	8	2.31665	4.274773	1.262485	5.076315	0.9707203	4.703195	1.805363	8	1.145742	6
6.222823	2.724391	8	8	2.619118	8	8	8	1.377177	8	8	8	6.980883	8	8	0.7298832	3
2.147136	8	8	8	4.167963	8	8	1.020755	5.452864	2.500174	6.512918	1.127377	5.442726	1.993331	8	0.9850743	6
3.731833	8	8	0.9673553	7.30762	1.805363	8	0.9811213	3.868167	8	3.038715	8	8	3.663233	2.953401	8	6
3.145016	8	8	8	3.156637	8	8	8	4.454984	1.907892	8	2.091168	6.578152	1.591597	8	1.020755	6
5.436592	1.907892	8	8	3.430583	8	8	0.7298832	2.163408	8	8	8	6.179776	1.104629	7.134458	2.31665	0
4.336169	1.375825	8	0.9707203	6.065737	2.743518	8	0.9601935	3.263831	8	8	8	3.810925	4.784084	4.314075	0.9811213	6
2.617987	8	8	1.102168	6.51452	1.993331	8	1.145742	4.982013	1.375825	4.373794	0.9673553	3.185776	8	8	8	7
4.965623	1.253925	8	2.073481	4.86429	1.086926	8	2.151127	2.634377	8	8	8	4.805738	6.007579	5.663651	0.9586524	3
1.59667	8	8	8	5.440176	8	8	0.9758371	6.003329	1.363956	5.856075	1.098747	4.159824	8	8	8	6
3.337118	1.363956	8	1.122629	5.153152	1.583805	8	2.293025	4.262882	1.253925	5.05918	0.9706585	4.694479	1.805538	8	1.130599	6
6.216808	2.70705	8	8	2.641053	8	8	8	1.383192	8	8	8	6.958947	8	8	0.7331496	3
2.161434	8	8	8	4.185597	8	8	1.016368	5.438566	2.485152	6.490343	1.122629	5.426025	1.978992	8	0.9758371	6
3.739761	8	8	0.963129	7.321626	1.805538	8	0.9875431	3.860239	8	3.022875	8	8	3.685738	2.947223	8	6
3.156435	8	8	8	3.177593	8	8	8	4.443565	1.882443	8	2.073481	6.559896	1.583805	8	1.016368	6
5.422642	1.882443	8	8	3.44934	8	8	0.7331496	2.177358	8	8	8	6.161861	1.086926	7.111253	2.293025	0
4.350714	1.366175	8	0.9706585	6.075828	2.436805	8	0.9586524	3.249286	8	8	8	3.796235	4.812412	4.313934	0.9875431	6
2.640244	8	8	1.098747	6.515906	1.978992	8	1.130599	4.959756	1.366175	4.357338	0.963129	3.189879	8	8	8	6
4.966187	1.242558	8	2.055564	4.87075	1.071008	8	2.134289	2.633813	8	8	8	4.799275	6.041132	5.658519	0.9557729	3
1.615063	8	8	8	5.449596	8	8	0.9674857	5.984937	1.358345	5.836531	1.096388	4.150404	8	8	8	6
3.350431	1.358345	8	1.118732	5.166271	1.576605	8	2.26823	4.249568	1.242558	5.041358	0.9702935	4.686234	1.806098	8	1.11702	6
6.211654	2.689792	8	8	2.663618	8	8	8	1.388346	8	8	8	6.936383	8	8	0.7367198	3
2.176525	8	8	8	4.202689	8	8	1.011793	5.423475	2.468539	6.467793	1.118732	5.409961	1.966062	8	0.9674857	6
3.747913	8	8	0.9591452	7.336265	1.806098	8	0.9943104	3.852087	8	3.006408	8	8	3.707684	2.940757	8	6
3.168435	8	8	8	3.198062	8	8	8	4.431565	1.855931	8	2.055564	6.54227	1.576605	8	1.011793	6
5.408191	1.855931	8	8	3.467719	8	8	0.7367198	2.191809	8	8	8	6.144391	1.071008	7.088129	2.26823	0
4.36587	1.357335	8	0.9702935	6.086373	2.418472	8	0.9557729	3.23413	8	8	8	3.780924	4.840326	4.313836	0.9943104	6
2.662447	8	8	1.096388	6.518316	1.966062	8	1.11702	4.937553	1.357335	4.34023	0.9591452	3.19312	8	8	8	6
4.966728	1.23024	8	2.038574	4.878568	1.056066	8	2.118019	2.633272	8	8	8	4.791477	6.073328	5.652236	0.952232	3
1.63309	8	8	8	5.4595	8	8	0.959447	5.96691	1.353893	5.816899	1.093799	4.1405	8	8	8	6
3.364392	1.353893	8	1.114662	5.178901	1.569737	8	2.242672	4.235608	1.23024	5.023672	0.9707131	4.678717	1.806786	8	1.105261	7
6.205657	2.670782	8	8	2.686429	8	8	8	1.394343	8	8	8	6.913572	8	8	0.7396779	3
2.19178	8	8	8	4.220161	8	8	1.008489	5.40822	2.451988	6.444837	1.114662	5.393577	1.953265	8	0.959447	6
3.756781	8	8	0.9560765	7.350521	1.806786	8	1.000032	3.84322	8	2.98978	8	8	3.729924	2.935114	8	6
3.181182	8	8	8	3.217703	8	8	8	4.418818	1.829279	8	2.038574	6.525645	1.569737	8	1.008489	6
5.394177	1.829279	8	8	3.486657	8	8	0.7396779	2.205823	8	8	8	6.126372	1.056066	7.064737	2.242672	0
4.381616	1.350038	8	0.9707131	6.097655	2.400463	8	0.952232	3.218385	8	8	8	3.764741	4.867546	4.313546	1.000032	6
2.683666	8	8	1.093799	6.521444	1.953265	8	1.105261	4.916335	1.350038	4.323325	0.9560765	3.195555	8	8	8	6
4.966387	1.216841	8	2.022646	4.88807	1.042828	8	2.103465	2.633613	8	8	8	4.782165	6.103818	5.644062	0.9471759	3
1.650291	8	8	8	5.469795	8	8	0.951345	5.949708	1.350251	5.797563	1.091462	4.130205	8	8	8	6
3.378291	1.350251	8	1.110522	5.191595	1.563519	8	2.217269	4.221709	1.216841	5.005965	0.9703096	4.671181	1.807086	8	1.094299	7
6.2001	2.652257	8	8	2.709702	8	8	8	1.399899	8	8	8	6.890298	8	8	0.7427206	3
2.206603	8	8	8	4.238272	8	8	1.006184	5.393396	2.43525	6.42158	1.110522	5.376572	1.94041	8	0.951345	6
3.766459	8	8	0.9537293	7.364279	1.807086	8	1.004722	3.833541	8	2.973016	8	8	3.752548	2.930447	8	6
3.193696	8	8	8	3.236773	8	8	8	4.406304	1.803257	8	2.022646	6.509571	1.563519	8	1.006184	6
5.38045	1.803257	8	8	3.505933	8	8	0.7427206	2.21955	8	8	8	6.108035	1.042828	7.041195	2.217269	0
4.396426	1.342765	8	0.9703096	6.108737	2.382605	8	0.9471759	3.203574	8	8	8	3.749107	4.895121	4.312965	1.004722	6
